node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips39087,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39089,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39091,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39093,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39095,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39097,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39099,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39101,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39103,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39105,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39107,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39109,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39111,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39113,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39115,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39117,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39119,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39121,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39123,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39125,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39127,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39129,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39131,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39133,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39135,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39137,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39139,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39141,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39143,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39145,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39147,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39149,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39151,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39153,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39155,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39157,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39159,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39161,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39163,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39165,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39167,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39169,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39171,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39173,OH,75.81329809764581,Filled with US average,7.437284543379055
fips39175,OH,75.81329809764581,Filled with US average,7.437284543379055
fips40001,OK,308.9656,,30.309525360000002
fips40003,OK,17.33080484848485,,1.7001519556363638
fips40005,OK,28.16352,,2.7628413120000004
fips40007,OK,85.60742179732314,,8.3980880783174
fips40009,OK,30.484638260869566,,2.9905430133913047
fips40011,OK,37.0702374501992,,3.6365902938645416
fips40013,OK,36.4236,,3.57315516
fips40015,OK,76.98643098265896,,7.552368879398845
fips40017,OK,25.46178697674419,,2.497801302418605
fips40019,OK,40.51935,,3.9749482350000007
fips40021,OK,108.55234285714286,,10.648984834285715
fips40023,OK,38.754755555555555,,3.8018415200000004
fips40025,OK,95.82162491803278,,9.400101404459017
fips40027,OK,65.44957354085604,,6.420603164357978
fips40029,OK,100.584,,9.867290400000002
fips40031,OK,78.78554482758621,,7.728861947586208
fips40033,OK,31.329085714285718,,3.073383308571429
fips40035,OK,127.25399999999999,,12.483617400000002
fips40037,OK,54.673500000000004,,5.363470350000001
fips40039,OK,65.71898094545455,,6.447032030749091
fips40041,OK,163.9824,,16.086673440000002
fips40043,OK,56.74894736842106,,5.567071736842106
fips40045,OK,68.18547532467532,,6.68899512935065
fips40047,OK,22.32563098265896,,2.1901443993988443
fips40049,OK,27.875230000000002,,2.7345600630000004
fips40051,OK,57.6767845659164,,5.658092565916399
fips40053,OK,14.735735294117648,,1.4455756323529414
fips40055,OK,21.232658285714287,,2.082923777828572
fips40057,OK,47.16100306620209,,4.626494400794425
fips40059,OK,38.130747368421055,,3.740626316842106
fips40061,OK,6.476999999999999,,0.6353937
fips40063,OK,17.971770000000003,,1.7630306370000004
fips40065,OK,24.531966545454544,,2.4065859181090907
fips40067,OK,32.27251428571429,,3.1659336514285714
fips40069,OK,24.384,,2.3920704
fips40071,OK,18.613179069767444,,1.8259528667441864
fips40073,OK,19.4464,,1.9076918400000002
fips40075,OK,15.545770700636943,,1.5250401057324843
fips40077,OK,28.956000000000003,,2.840583600000001
fips40079,OK,21.626945454545453,,2.121603349090909
fips40081,OK,54.46427657142858,,5.342945531657144
fips40083,OK,52.69740330275229,,5.169615264
fips40085,OK,75.5523,,7.411680630000001
fips40087,OK,33.61208275862069,,3.2973453186206894
fips40089,OK,15.42288,,1.512984528
fips40091,OK,23.51314285714286,,2.306639314285715
fips40093,OK,22.023634316742083,,2.1605185264723987
fips40095,OK,38.758368,,3.8021959008
fips40097,OK,231.34320000000002,,22.694767920000004
fips40099,OK,154.47264,,15.153765984000001
fips40101,OK,17.7448464,,1.7407694318400002
fips40103,OK,12.081163636363636,,1.1851621527272727
fips40105,OK,52.66826117109679,Filled with state average,5.166756420884596
fips40107,OK,38.293963636363635,,3.756637832727273
fips40109,OK,74.10329872941176,,7.269533605355294
fips40111,OK,26.2128,,2.5714756800000007
fips40113,OK,21.705276923076926,,2.1292876661538465
fips40115,OK,216.64506666666665,,21.25288104
fips40117,OK,49.9872,,4.90374432
fips40119,OK,29.608272000000003,,2.9045714832000007
fips40121,OK,29.851350000000004,,2.9284174350000005
fips40123,OK,44.215507200000005,,4.337541256320001
fips40125,OK,47.076520421052635,,4.618206653305264
fips40127,OK,42.672000000000004,,4.186123200000001
fips40129,OK,37.11526153846154,,3.6410071569230773
fips40131,OK,29.497866666666667,,2.8937407200000003
fips40133,OK,53.69098181818182,,5.267085316363636
fips40135,OK,17.4488475,,1.7117319397500002
fips40137,OK,47.72855384615385,,4.682171132307693
fips40139,OK,110.64894676056339,,10.85466167721127
fips40141,OK,15.1696706614786,,1.4881446918910508
fips40143,OK,11.133598513931888,,1.0922060142167183
fips40145,OK,11.185085814977974,,1.0972569184493395
fips40147,OK,11.7856,,1.1561673600000002
fips40149,OK,77.41275440860215,,7.594191207483872
fips40151,OK,19.176850588235293,,1.8812490427058823
fips40153,OK,26.91968047904192,,2.6408206549940125
fips41001,OR,55.222588235294126,,5.4173359058823545
fips41003,OR,6.644640000000001,,0.6518391840000002
fips41005,OR,15.1971375,,1.49083918875
fips41007,OR,5.9436,,0.58306716
fips41009,OR,19.8501,,1.9472948100000003
fips41011,OR,43.8912,,4.30572672
fips41013,OR,108.81360000000001,,10.67461416
fips41015,OR,60.97197804362359,Filled with state average,5.9813510460794745
fips41017,OR,24.21466666666667,,2.3754588000000005
fips41019,OR,105.9688,,10.395539280000001
fips41021,OR,323.088,,31.694932800000004
fips41023,OR,44.196000000000005,,4.335627600000001
fips41025,OR,167.83396363636365,,16.464511832727275
fips41027,OR,29.5275,,2.8966477500000005
fips41029,OR,28.651200000000003,,2.810682720000001
fips41031,OR,98.51136,,9.663964416
fips41033,OR,33.08744325481799,,3.245878183297645
fips41035,OR,99.26008070175439,,9.737413916842106
fips41037,OR,76.13904,,7.469239824000001
fips41039,OR,10.474712195121953,,1.0275692663414635
fips41041,OR,17.1196,,1.67943276
fips41043,OR,19.681371428571428,,1.9307425371428573
fips41045,OR,30.7848,,3.01998888
fips41047,OR,8.610600000000002,,0.8446998600000003
fips41049,OR,60.97197804362359,Filled with state average,5.9813510460794745
fips41051,OR,14.98245581395349,,1.4697789153488374
fips41053,OR,9.57072,,0.9388876320000001
fips41055,OR,139.5984,,13.69460304
fips41057,OR,9.906,,0.9717786
fips41059,OR,100.12722216066481,,9.82248049396122
fips41061,OR,94.5145932885906,,9.271881601610739
fips41063,OR,114.24285,,11.207223585000001
fips41065,OR,95.48033181818182,,9.366620551363638
fips41067,OR,42.26365031982942,,4.146064096375267
fips41069,OR,45.986095238095245,,4.5112359428571445
fips41071,OR,33.66293122529645,,3.3023335532015814
fips42001,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42003,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42005,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42007,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42009,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42011,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42013,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42015,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42017,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42019,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42021,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42023,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42025,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42027,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42029,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42031,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42033,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42035,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42037,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42039,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42041,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42043,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42045,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42047,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42049,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42051,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42053,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42055,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42057,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42059,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42061,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42063,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42065,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42067,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42069,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42071,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42073,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42075,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42077,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42079,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42081,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42083,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42085,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42087,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42089,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42091,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42093,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42095,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42097,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42099,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42101,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42103,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42105,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42107,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42109,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42111,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42113,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42115,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42117,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42119,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42121,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42123,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42125,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42127,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42129,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42131,PA,75.81329809764581,Filled with US average,7.437284543379055
fips42133,PA,75.81329809764581,Filled with US average,7.437284543379055
fips44001,RI,75.81329809764581,Filled with US average,7.437284543379055
fips44003,RI,75.81329809764581,Filled with US average,7.437284543379055
fips44005,RI,75.81329809764581,Filled with US average,7.437284543379055
fips44007,RI,75.81329809764581,Filled with US average,7.437284543379055
fips44009,RI,75.81329809764581,Filled with US average,7.437284543379055
fips45001,SC,75.81329809764581,Filled with US average,7.437284543379055
fips45003,SC,75.81329809764581,Filled with US average,7.437284543379055
